"CellID","X","Y","RF_Mean_Probability","RF_SD_Probability","RF_Min_Probability","RF_Max_Probability","RF_Prediction_n","Final_Model","Final_Threshold_Method","Final_Threshold","Prospective_P90","Prospectivity_Class"
4807,531163.5791,4418489.11,0.0201051170945023,0.0113376415787663,0,0.0665932965548682,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4808,531188.5791,4418489.11,0.0286616823245971,0.0157666570980338,0,0.0665932965548682,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4809,531213.5791,4418489.11,0.0267386712020976,0.01495243179637,0,0.059307769217924,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4810,531238.5791,4418489.11,0.0251484722381149,0.0134227344447331,0,0.0562511990667893,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4811,531263.5791,4418489.11,0.028829504210284,0.0142131540636765,0,0.0639247091760056,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4812,531288.5791,4418489.11,0.0489852949379405,0.0227131940233973,0,0.132412408985536,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4813,531313.5791,4418489.11,0.0424594425090728,0.0205622163602185,0,0.112612408985536,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4814,531338.5791,4418489.11,0.0382492394851877,0.0198604665329609,0,0.108612408985536,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4815,531363.5791,4418489.11,0.0386334330419122,0.0195287878585197,0,0.102906059779186,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4816,531388.5791,4418489.11,0.039313038775137,0.0193067075802807,0,0.0989060597791864,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4817,531413.5791,4418489.11,0.0395435423021869,0.0191187196289315,0,0.0989060597791864,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4818,531438.5791,4418489.11,0.0469295805267425,0.0209628632862708,0,0.113180696346784,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4819,531463.5791,4418489.11,0.0547659102200284,0.0250031382907366,0,0.117991051555969,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4820,531488.5791,4418489.11,0.0725118630792434,0.0274469871399757,0,0.162797279670406,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4821,531513.5791,4418489.11,0.0737096568844105,0.0305566649119528,0,0.171809338392623,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4822,531538.5791,4418489.11,0.0671542696146988,0.0280764012530739,0,0.148116297480752,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4823,531563.5791,4418489.11,0.0598875064530631,0.0273487140630014,0,0.138972792826824,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4824,531588.5791,4418489.11,0.0814921482889088,0.0346097059343732,0.00408333333333333,0.198162897442037,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4825,531613.5791,4418489.11,0.0727613357589917,0.0327621027193942,0.002,0.191333558738277,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4826,531638.5791,4418489.11,0.114515137029349,0.0534343417428982,0.0190833333333333,0.345116666666667,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4827,531663.5791,4418489.11,0.21788939246382,0.137118560152351,0.0943262406532676,0.837,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4828,531688.5791,4418489.11,0.241002176856384,0.138168223065004,0.0982563649890943,0.837,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4829,531713.5791,4418489.11,0.238872740814673,0.138028408471055,0.0941281598608892,0.837,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4830,531738.5791,4418489.11,0.275276606208049,0.153471900089271,0.0985645151722445,0.901,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4831,531763.5791,4418489.11,0.34285957060401,0.16891225958021,0.148433284455524,0.953,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4832,531788.5791,4418489.11,0.290175796764206,0.150852687540647,0.108272727272727,0.826033333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4833,531813.5791,4418489.11,0.326035058742518,0.146714431206031,0.113443634545286,0.824333333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4834,531838.5791,4418489.11,0.322870950665288,0.151163176457653,0.111039772600351,0.826083333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4835,531863.5791,4418489.11,0.298380422840778,0.150814766992718,0.0866858237085865,0.826083333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4836,531888.5791,4418489.11,0.306534083056224,0.153984437921845,0.0643429665657293,0.81595,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4837,531913.5791,4418489.11,0.315017189699374,0.154812378280292,0.068259633232396,0.8148,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4838,531938.5791,4418489.11,0.300215271047709,0.161607049245163,0.0612815376167228,0.813,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4839,531963.5791,4418489.11,0.166949472507077,0.103022924124628,0.0464558510496665,0.61,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4840,531988.5791,4418489.11,0.137127762647712,0.075299110128913,0.002,0.541,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4841,532013.5791,4418489.11,0.205734418646349,0.10543766793595,0.003,0.648,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4842,532038.5791,4418489.11,0.169787362744034,0.0820709680631258,0.008,0.556,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4843,532063.5791,4418489.11,0.116588338424027,0.0441258695321752,0,0.335112346356889,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4844,532088.5791,4418489.11,0.126938382237012,0.0725165400059124,0,0.491,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4845,532113.5791,4418489.11,0.239677299118304,0.147452960040271,0.0646039029977184,0.8064,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4846,532138.5791,4418489.11,0.270322726723054,0.15400933923772,0.0646039029977184,0.80815,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4847,532163.5791,4418489.11,0.27243223219058,0.150966681320687,0.0707412793387838,0.80415,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4848,532188.5791,4418489.11,0.263104403259889,0.151120139176616,0.0672133973423359,0.80475,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4849,532213.5791,4418489.11,0.227642051679965,0.149931847937542,0.0676986787276172,0.80575,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4850,532238.5791,4418489.11,0.155037658703391,0.109281510037939,0.0312727272727273,0.652666666666667,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4851,532263.5791,4418489.11,0.058490595599732,0.0246201599251965,0,0.163403697397616,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4852,532288.5791,4418489.11,0.0482501564949603,0.0204001426614951,0,0.103140136813263,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4853,532313.5791,4418489.11,0.0406546276472764,0.019189940593599,0,0.106,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4854,532338.5791,4418489.11,0.0399294453825268,0.0186261858407912,0,0.09745,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4855,532363.5791,4418489.11,0.0415269532013132,0.0196811841898366,0,0.09745,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4856,532388.5791,4418489.11,0.0404885489256553,0.018821817624798,0,0.09745,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4857,532413.5791,4418489.11,0.0437630697595599,0.0196569212353448,0,0.11095,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4858,532438.5791,4418489.11,0.0555419925912189,0.0220886009262438,0,0.148112755860883,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4859,532463.5791,4418489.11,0.0652943246322354,0.0361880400100347,0,0.273715602159521,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4860,532488.5791,4418489.11,0.0640866801132704,0.0352486782636279,0,0.269965602159521,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4861,532513.5791,4418489.11,0.0578001856942713,0.0206264263333279,0,0.133797279670406,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4862,532538.5791,4418489.11,0.0339234747118485,0.0184432277320051,0,0.109280899501715,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4863,532563.5791,4418489.11,0.0643186453743014,0.0546125917106084,0,0.401,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4864,532588.5791,4418489.11,0.0591376622611955,0.053916473237518,0,0.392,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4865,532613.5791,4418489.11,0.0762599669694588,0.0581650732849181,0,0.421,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4866,532638.5791,4418489.11,0.0648177713524502,0.0384219910509791,0.002,0.272,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4867,532663.5791,4418489.11,0.0857792472204047,0.0535546214709019,0.002,0.423,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4868,532688.5791,4418489.11,0.0610719924679303,0.0372883432624231,0.002,0.27,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4869,532713.5791,4418489.11,0.0396320439516548,0.0244076372177761,0,0.134333333333333,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4870,532738.5791,4418489.11,0.0237116856144688,0.0146509032065167,0,0.121856557354225,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4871,532763.5791,4418489.11,0.0228013783415678,0.0136334539773934,0,0.111523224020891,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4872,532788.5791,4418489.11,0.0237216376065707,0.013338947863907,0,0.111689890687558,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4873,532813.5791,4418489.11,0.0155072204872405,0.00738151238041191,0,0.0323284086865318,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4874,532838.5791,4418489.11,0.0149731238896283,0.007544150500389,0,0.0337180321648913,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4875,532863.5791,4418489.11,0.016018810917487,0.00824697860788757,0,0.036634698831558,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4876,532888.5791,4418489.11,0.018500261527941,0.00891301413989368,0,0.0429724588004501,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4877,532913.5791,4418489.11,0.0161851181975062,0.00857583838864947,0,0.04397245880045,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4878,532938.5791,4418489.11,0.0171473715154528,0.0091123290298102,0,0.0506802457865546,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4879,532963.5791,4418489.11,0.0133310862541472,0.00672961966241814,0,0.0292539585187316,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4880,532988.5791,4418489.11,0.0120528896319307,0.00609980631166721,0,0.0282539585187316,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4881,531013.5791,4418464.11,0.0072413104756642,0.00498225394141718,0,0.0310442857990926,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4882,531038.5791,4418464.11,0.00735000598473223,0.00532870698445511,0,0.0351875,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4883,531063.5791,4418464.11,0.00808631328593522,0.00562767688767413,0,0.0351875,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4884,531088.5791,4418464.11,0.00971807638718072,0.00699960952442874,0,0.0441223065519461,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4885,531113.5791,4418464.11,0.0279604973821583,0.0158269904680744,0,0.0665932965548682,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4886,531138.5791,4418464.11,0.0324251062226331,0.0168779931248296,0,0.0665932965548682,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4887,531163.5791,4418464.11,0.0319967406178028,0.016143717921273,0,0.0932790756522023,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4888,531188.5791,4418464.11,0.0310916591462951,0.016545946523632,0,0.0882790756522023,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4889,531213.5791,4418464.11,0.0356274122374618,0.016978973332307,0,0.100279075652202,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4890,531238.5791,4418464.11,0.0345790492410382,0.0172390288775283,0,0.0952790756522023,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4891,531263.5791,4418464.11,0.0556214165889847,0.0246440061819224,0,0.133579075652202,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4892,531288.5791,4418464.11,0.0395069275775369,0.0202440941617025,0,0.115412408985536,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4893,531313.5791,4418464.11,0.0377106222414996,0.0199077492583176,0,0.115412408985536,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4894,531338.5791,4418464.11,0.0385768182035062,0.0201047611147065,0,0.114906059779186,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4895,531363.5791,4418464.11,0.0392053870495406,0.0194232481763324,0,0.0989060597791864,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4896,531388.5791,4418464.11,0.038352378760089,0.0187650751299749,0,0.0969060597791864,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4897,531413.5791,4418464.11,0.043757734332376,0.0204295305809332,0,0.106611648727736,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4898,531438.5791,4418464.11,0.0503578424871478,0.0239707034352137,0,0.107431106238129,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4899,531463.5791,4418464.11,0.0450736923328488,0.0223014903467429,0,0.108059702349619,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4900,531488.5791,4418464.11,0.0675586567942783,0.0288760350078577,0,0.182963946337073,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4901,531513.5791,4418464.11,0.074062608882574,0.030041464577232,0,0.174459338392623,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4902,531538.5791,4418464.11,0.0640321780722055,0.027466235602366,0,0.146487977800154,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4903,531563.5791,4418464.11,0.0592672908309584,0.0269462830180805,0,0.129802386820646,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4904,531588.5791,4418464.11,0.0835542803476565,0.0360208015752956,0.001,0.197935758457682,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4905,531613.5791,4418464.11,0.0729416340820452,0.0322962118973137,0.002,0.188550555065706,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4906,531638.5791,4418464.11,0.0977865452084485,0.0466892614596124,0.014,0.309257935489978,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4907,531663.5791,4418464.11,0.228020689553424,0.133856978515922,0.0881235918781432,0.837,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4908,531688.5791,4418464.11,0.266868982985163,0.134360624642634,0.100043211899564,0.84,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4909,531713.5791,4418464.11,0.318397810466462,0.152824823967854,0.117839749170597,0.906016666666666,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4910,531738.5791,4418464.11,0.343994846696988,0.163920821802437,0.143971942305663,0.953,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4911,531763.5791,4418464.11,0.320398166286867,0.169638205324575,0.132170434777574,0.953,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4912,531788.5791,4418464.11,0.278962056959124,0.149561641886968,0.109272727272727,0.824333333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4913,531813.5791,4418464.11,0.28617149093727,0.146691170094484,0.112360301211952,0.826083333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4914,531838.5791,4418464.11,0.291361166044385,0.143155737163319,0.121261641365101,0.826083333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4915,531863.5791,4418464.11,0.303947636625074,0.148702680961938,0.110271370875962,0.826083333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4916,531888.5791,4418464.11,0.317403694805933,0.1515887365745,0.092209633232396,0.8132,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4917,531913.5791,4418464.11,0.315669225386347,0.155869744992128,0.0953039029977184,0.817,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4918,531938.5791,4418464.11,0.175197513971592,0.093691065452124,0.0537784436829295,0.682,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4919,531963.5791,4418464.11,0.0881534736663312,0.0414250941403718,0.002,0.285,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4920,531988.5791,4418464.11,0.189050780147965,0.105258697024378,0.003,0.64,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4921,532013.5791,4418464.11,0.257835725470409,0.122395073312962,0.007,0.61975,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4922,532038.5791,4418464.11,0.152151808824865,0.0707035178153438,0.004,0.491,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4923,532063.5791,4418464.11,0.116558911280213,0.0479464537212005,0.01,0.313076632071174,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4924,532088.5791,4418464.11,0.0778906115492299,0.0368433826059606,0,0.291117840862383,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4925,532113.5791,4418464.11,0.129977554009844,0.0691604002873537,0,0.512833333333333,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4926,532138.5791,4418464.11,0.252942990559221,0.148992532624759,0.0656871667846712,0.811816666666667,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4927,532163.5791,4418464.11,0.246218604703473,0.148938822370541,0.0675205001180045,0.809816666666667,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4928,532188.5791,4418464.11,0.244145027341148,0.148048354473757,0.0717412793387837,0.811166666666667,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4929,532213.5791,4418464.11,0.235397726914995,0.14800864621063,0.0697133973423359,0.813166666666667,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4930,532238.5791,4418464.11,0.0934919272960847,0.0667014629553124,0.003,0.543,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
4931,532263.5791,4418464.11,0.0583459360337977,0.0238530343114649,0,0.169946089194216,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4932,532288.5791,4418464.11,0.0493630396144337,0.02195559327575,0,0.116038739097955,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4933,532313.5791,4418464.11,0.0471007263184786,0.0195002022181165,0,0.108397473876163,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4934,532338.5791,4418464.11,0.0447968322029382,0.019216550996227,0,0.104997473876163,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4935,532363.5791,4418464.11,0.0457556953157211,0.0189756629969844,0.001,0.104997473876163,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4936,532388.5791,4418464.11,0.0533555324064826,0.0246276569599198,0.003,0.187153555148098,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4937,532413.5791,4418464.11,0.0580401460378906,0.0255256190880927,0.008,0.194153555148097,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4938,532438.5791,4418464.11,0.0659352260098256,0.0295568506939339,0,0.212875395807438,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4939,532463.5791,4418464.11,0.0624584508412218,0.0267348626301441,0,0.180987755860883,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4940,532488.5791,4418464.11,0.0580897510439837,0.0247975643511142,0,0.169676715729346,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4941,532513.5791,4418464.11,0.050473330441768,0.0194904335008679,0,0.125752346993369,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4942,532538.5791,4418464.11,0.0825228992829269,0.0588073192678757,0,0.44,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4943,532563.5791,4418464.11,0.0729009163481735,0.0584374722326113,0,0.4035,150,"RF","P90",0.0831089141044258,0,"Below_P90"
4944,532588.5791,4418464.11,0.0618793505416579,0.0543804070217325,0,0.399,150,"RF","P90",0.0831089141044258,0,"Below_P90"
